gene,scores,logfoldchanges,pvals,pvals_adj,abs_lfc,aki_biomarker
NPM3,1.2129182,0.5115927,0.22516110292648894,1.0,0.5115927,False
COG5,1.2128758,1.3441879,0.22517728789404345,1.0,1.3441879,False
GPR4,1.2128209,6.325676,0.2251983295940957,1.0,6.325676,False
AGR3,1.2127954,6.1518803,0.22520804162160035,1.0,6.1518803,False
POU5F2,1.2127743,6.162883,0.22521613520636474,1.0,6.162883,False
KCNIP4,1.2125711,2.3481848,0.22529384419010512,1.0,2.3481848,False
CBWD3,1.2122663,0.84069693,0.2254104435662896,1.0,0.84069693,False
CCNB1,1.2118092,1.6433705,0.2255854234169281,1.0,1.6433705,False
GLA,1.2115976,0.93931574,0.22566646544101032,1.0,0.93931574,False
AC245100.1,1.2112061,1.1034944,0.225816447976944,1.0,1.1034944,False
PLEKHN1,1.2110896,6.5198526,0.22586105109811894,1.0,6.5198526,False
SLC15A2,1.2110219,2.8329844,0.22588700489857572,1.0,2.8329844,False
ESCO2,1.2110008,6.4179,0.22589511589776323,1.0,6.4179,False
MYOM1,1.2109585,5.837429,0.22591133851978418,1.0,5.837429,False
PRSS16,1.2109331,5.619147,0.22592107249213456,1.0,5.619147,False
EIF2AK3,1.2109013,2.1701775,0.22593324037854368,1.0,2.1701775,False
GPRIN3,1.210895,2.5536952,0.22593567401195536,1.0,2.5536952,False
BAG4,1.2108822,0.80064875,0.22594054133490915,1.0,0.80064875,False
TFDP2,1.2106537,0.12703079,0.22602816594619424,1.0,0.12703079,False
GRASP,1.2102791,3.7598643,0.22617182538888958,1.0,3.7598643,False
UBE3D,1.2097902,1.6904396,0.22635941112678293,1.0,1.6904396,False
CEP126,1.2096103,1.7369168,0.22642846411220618,1.0,1.7369168,False
SPON2,1.2095383,2.7096398,0.22645608951400442,1.0,2.7096398,False
ZNF627,1.20935,1.9235938,0.22652841445071747,1.0,1.9235938,False
AC006273.5,1.2090367,5.3780165,0.22664872161391858,1.0,5.3780165,False
POP4,1.208387,0.20189472,0.22689842299412655,1.0,0.20189472,False
SH3BGRL3,1.2083638,0.11720578,0.22690737358831525,1.0,0.11720578,False
FOXJ1,1.2082283,3.6720786,0.22695945476695145,1.0,3.6720786,False
BRAT1,1.2080209,0.61593384,0.22703922059103987,1.0,0.61593384,False
ARMC1,1.2077966,0.3462871,0.22712552041280287,1.0,0.3462871,False
FAM188B,1.2073183,2.7635717,0.2273095962329339,1.0,2.7635717,False
ETV3,1.2072252,2.0397635,0.22734544636816523,1.0,2.0397635,False
ZHX2,1.2068315,2.088839,0.22749703919880215,1.0,2.088839,False
MCC,1.2065225,2.3644881,0.2276160818825389,1.0,2.3644881,False
XXYLT1,1.2063829,2.2014883,0.2276699102664108,1.0,2.2014883,False
TMEM214,1.2063067,1.1164831,0.22769927502646703,1.0,1.1164831,False
RP11-817O13.9,1.2055193,1.4097223,0.22800286893412958,1.0,1.4097223,False
RPS6KB2,1.2055109,0.22431971,0.22800613495112954,1.0,0.22431971,False
CAHM,1.2047533,3.5346096,0.22829857847001456,1.0,3.5346096,False
VPS37D,1.2046305,1.7986158,0.22834598272401896,1.0,1.7986158,False
GRB2,1.2045035,0.17783947,0.22839502898430575,1.0,0.17783947,False
DNAJC25,1.2041268,0.6019226,0.22854057703341546,1.0,0.6019226,False
C12orf4,1.2041141,1.389798,0.22854548429788035,1.0,1.389798,False
FXR2,1.2038136,1.4257156,0.22866164479233086,1.0,1.4257156,False
FABP4,1.2037331,5.812696,0.22869273712382066,1.0,5.812696,False
KAZALD1,1.2035807,5.3185945,0.22875165716469092,1.0,5.3185945,False
ATP8B2,1.2035384,5.1409173,0.22876802576057864,1.0,5.1409173,False
CHML,1.2033648,2.2965767,0.2288351457220782,1.0,2.2965767,False
SWSAP1,1.2031934,0.8395714,0.22890146091049945,1.0,0.8395714,False
ATG9A,1.2030389,1.036551,0.2289612381702646,1.0,1.036551,False
LRCH4,1.2030051,1.1941224,0.2289743415199793,1.0,1.1941224,False
CTNNBL1,1.2029966,0.27601752,0.22897761744081224,1.0,0.27601752,False
ZNF496,1.2029966,2.3203478,0.22897761744081224,1.0,2.3203478,False
LRRC37A2,1.2029352,3.6328044,0.22900136886458844,1.0,3.6328044,False
DNER,1.2027427,1.2317839,0.22907591057957455,1.0,1.2317839,False
CYB561A3,1.2025353,0.7801969,0.22915620558480065,1.0,0.7801969,False
METTL2A,1.2024506,0.6837398,0.22918898481215455,1.0,0.6837398,False
SZT2,1.2023914,1.6601365,0.22921193225673364,1.0,1.6601365,False
ARHGEF9,1.2017671,0.5809499,0.22945379934604604,1.0,0.5809499,False
LINC01186,1.2017606,5.244374,0.22945625994376395,1.0,5.244374,False
TRAFD1,1.2012188,1.4661921,0.22966630011121103,1.0,1.4661921,False
CELF2,1.2011173,2.576794,0.22970569786484307,1.0,2.576794,False
TEK,1.2008634,3.4514837,0.22980421328196343,1.0,3.4514837,False
EIF5,1.200785,0.077427,0.22983459492979375,1.0,0.077427,False
RBM27,1.2007364,1.6335607,0.22985348225889113,1.0,1.6335607,False
IQCB1,1.2005501,1.1618879,0.22992575701481432,1.0,1.1618879,False
RAPGEF4,1.2000887,5.4501405,0.2301048709089346,1.0,5.4501405,False
CCNB2,1.2000803,5.6705756,0.2301081583291419,1.0,5.6705756,False
ARFGEF3,1.1997671,4.5380807,0.2302298163563956,1.0,4.5380807,False
PCGF6,1.1997374,1.0219226,0.23024132691542787,1.0,1.0219226,False
LMTK2,1.1996782,1.182278,0.23026434926102313,1.0,1.182278,False
TRIM39,1.1995385,1.5893991,0.2303186226945304,1.0,1.5893991,False
ANAPC1,1.1994792,1.4966844,0.23034165053502798,1.0,1.4966844,False
RP11-356J5.12,1.1986623,2.1638715,0.23065927260172892,1.0,2.1638715,False
EMC9,1.1981968,0.48951694,0.23084043993278858,1.0,0.48951694,False
CNRIP1,1.1979724,4.990119,0.2309277657361476,1.0,4.990119,False
TCHP,1.1979386,1.4854007,0.2309409490282769,1.0,1.4854007,False
TP53,1.1976507,1.8265839,0.2310530286039456,1.0,1.8265839,False
BEND5,1.1971639,0.7298779,0.23124266288246653,1.0,0.7298779,False
ENTPD1,1.196927,3.1745937,0.23133504654969883,1.0,3.1745937,False
DNAJA4,1.1967111,2.0598638,0.23141920448286213,1.0,2.0598638,False
QRICH1,1.1964316,0.9984697,0.2315281470264181,1.0,0.9984697,False
EIF1B,1.1951703,0.06073294,0.23202049261373014,1.0,0.06073294,False
RP11-677M14.3,1.1951513,3.2553542,0.2320279330546723,1.0,3.2553542,False
DUS1L,1.1950116,0.5283311,0.2320825014637986,1.0,0.5283311,False
ADAMTS6,1.194455,5.040406,0.2323000387836507,1.0,5.040406,False
MAN1A1,1.1943449,0.25701922,0.23234306709424435,1.0,0.25701922,False
FSD1L,1.1942836,2.3467567,0.23236706610876912,1.0,2.3467567,False
SPNS2,1.1939174,0.7380625,0.2325102691941865,1.0,0.7380625,False
MXD1,1.1936635,1.4093096,0.23260963759142705,1.0,1.4093096,False
ZXDC,1.1933671,1.8415821,0.23272560546668564,1.0,1.8415821,False
VARS,1.1929609,0.62198776,0.23288471381511022,1.0,0.62198776,False
EIF4EBP1,1.1929312,0.25551513,0.2328963184831071,1.0,0.25551513,False
KIAA1586,1.1926645,0.6650872,0.23300077895372018,1.0,0.6650872,False
DACH1,1.1922286,1.3396584,0.2331716351048042,1.0,1.3396584,False
MAX,1.192165,0.3275664,0.23319652447843542,1.0,0.3275664,False
HIST1H2BG,1.1920995,3.5804355,0.23322224547709447,1.0,3.5804355,False
CTC-459F4.3,1.1920741,1.7924823,0.2332322025327921,1.0,1.7924823,False
MLLT11,1.1916761,3.224617,0.23338823576290357,1.0,3.224617,False
NUP50,1.1914392,0.79667145,0.2334812269030524,1.0,0.79667145,False
RPP21,1.19131,0.45411226,0.23353188491143317,1.0,0.45411226,False
B9D1,1.1910731,0.2601104,0.23362491662316787,1.0,0.2601104,False
LPP-AS2,1.1908678,2.4247553,0.23370550995773653,1.0,2.4247553,False
OSBPL10,1.1907958,0.6211411,0.23373376383168587,1.0,0.6211411,False
ANKRD18A,1.1907725,4.751534,0.23374290530924968,1.0,4.751534,False
RAMP1,1.1907429,4.787168,0.23375454028357034,1.0,4.787168,False
HID1,1.1907175,4.671786,0.23376451344542448,1.0,4.671786,False
TRAPPC12-AS1,1.1906964,4.81457,0.2337728246440195,1.0,4.81457,False
CARD6,1.1906921,4.519912,0.23377448690887126,1.0,4.519912,False
STC1,1.1906667,4.7554026,0.23378446067391334,1.0,4.7554026,False
RNU12,1.1906625,4.602691,0.23378612299740886,1.0,4.602691,False
NGRN,1.1904169,0.43311536,0.2338825520948612,1.0,0.43311536,False
PPP2R2B,1.1902307,1.4290894,0.2339557240043948,1.0,1.4290894,False
ABCC1,1.190218,3.4405239,0.23396071358893444,1.0,3.4405239,False
CHMP2B,1.1901841,0.12962125,0.23397401951638497,1.0,0.12962125,False
GTF3C1,1.1894053,0.96776,0.2342802038696844,1.0,0.96776,False
KIF23,1.189236,5.0843744,0.2343468032317072,1.0,5.0843744,False
RQCD1,1.1889989,1.2524903,0.23444006486929558,1.0,1.2524903,False
CYP26B1,1.1889948,4.7424326,0.23444173049457884,1.0,4.7424326,False
RBM11,1.1888424,4.6049905,0.23450169858769465,1.0,4.6049905,False
EXOC3-AS1,1.1883683,1.0194516,0.23468833546989276,1.0,1.0194516,False
DDA1,1.1883217,0.4418646,0.23470667154975944,1.0,0.4418646,False
MBTD1,1.188108,1.735867,0.23479086384596104,1.0,1.735867,False
UBE2E3,1.187763,0.15505995,0.23492678364647024,1.0,0.15505995,False
BMF,1.1873101,2.0479407,0.23510531507489396,1.0,2.0479407,False
SLC44A5,1.1869969,4.396051,0.23522884157882673,1.0,4.396051,False
IPP,1.1866752,1.1364775,0.23535575445094092,1.0,1.1364775,False
WDR19,1.1866329,1.8626553,0.23537245712036425,1.0,1.8626553,False
MKS1,1.1861271,1.2837456,0.23557211893797692,1.0,1.2837456,False
DPY19L2,1.1861038,1.6973234,0.23558131127823922,1.0,1.6973234,False
WWP1,1.1861038,0.32038233,0.23558131127823922,1.0,0.32038233,False
PLXDC2,1.1858139,0.529254,0.23569581896548697,1.0,0.529254,False
SFR1,1.1857651,1.3459338,0.23571504674391786,1.0,1.3459338,False
ELAC2,1.1851895,0.6912984,0.2359425203001052,1.0,0.6912984,False
FAM227A,1.1849991,4.2339435,0.23601782146711958,1.0,4.2339435,False
FAM53B,1.1848911,1.7482829,0.23606049967366116,1.0,1.7482829,False
MSH6,1.184762,1.1128862,0.23611155332489242,1.0,1.1128862,False
ZNF334,1.1847494,2.3043077,0.23611657541734055,1.0,2.3043077,False
LINC00882,1.1846033,3.3565056,0.2361743349110138,1.0,3.3565056,False
MCRS1,1.1844742,0.41574603,0.23622540597361885,1.0,0.41574603,False
SPTLC1,1.1844404,0.93183506,0.23623880295508948,1.0,0.93183506,False
AC013463.2,1.1842097,3.0846815,0.23633008419070867,1.0,3.0846815,False
COL9A3,1.1841186,1.6929746,0.23636610107920597,1.0,1.6929746,False
ZADH2,1.1838562,0.48521942,0.23646998546963482,1.0,0.48521942,False
TRIM16,1.1835557,1.5935503,0.23658898950084783,1.0,1.5935503,False
CDC25B,1.1830689,1.1382632,0.23678183233067363,1.0,1.1382632,False
LIG1,1.182908,2.1394382,0.23684557872615664,1.0,2.1394382,False
ABHD13,1.1828785,0.73356324,0.23685732280621874,1.0,0.73356324,False
UCKL1,1.1828531,0.6504427,0.23686738948816577,1.0,0.6504427,False
FAXDC2,1.1824446,1.5413214,0.2370293368358941,1.0,1.5413214,False
IQCG,1.1823133,1.0671515,0.23708137797528828,1.0,1.0671515,False
PKDCC,1.1817695,2.615589,0.2372971829964482,1.0,2.615589,False
IFT46,1.1815536,0.8678911,0.23738287170109196,1.0,0.8678911,False
NRN1,1.1814097,4.2749395,0.237440009647798,1.0,4.2749395,False
PACSIN2,1.1812997,0.12068514,0.2374837099271223,1.0,0.12068514,False
SMPD4,1.1810246,1.414,0.2375929854826868,1.0,1.414,False
RP13-1032I1.7,1.1809081,1.5189579,0.23763922813898064,1.0,1.5189579,False
FKRP,1.1808975,1.424059,0.23764343233203822,1.0,1.424059,False
PTPRJ,1.1805335,0.8920056,0.23778808856272526,1.0,0.8920056,False
SNAPC3,1.1805123,0.4739726,0.23779650072117342,1.0,0.4739726,False
BMP2,1.1800891,2.6308649,0.2379647880282053,1.0,2.6308649,False
GPD2,1.1799155,2.0018718,0.23803381012691616,1.0,2.0018718,False
CDR2L,1.179852,2.5587256,0.23805906564579582,1.0,2.5587256,False
ARHGEF26,1.1797166,4.333593,0.2381129504094831,1.0,4.333593,False
CAB39,1.1796955,0.50171036,0.23812137068164152,1.0,0.50171036,False
NAV1,1.179653,4.3322086,0.23813821185664674,1.0,4.3322086,False
NAA30,1.1796002,0.37895527,0.23815926450795932,1.0,0.37895527,False
ZNF16,1.1795769,1.7723593,0.23816852809080225,1.0,1.7723593,False
ZNF506,1.1795176,0.76792246,0.23819210926775713,1.0,0.76792246,False
ECM1,1.1794457,4.28182,0.2382207457700074,1.0,4.28182,False
SLC26A11,1.1792997,1.4037353,0.23827886849574298,1.0,1.4037353,False
TMEM17,1.1792023,2.2333753,0.23831762254082456,1.0,2.2333753,False
USP28,1.1791748,1.5325845,0.23832857557731035,1.0,1.5325845,False
STRBP,1.1790055,0.9054918,0.23839598670075368,1.0,0.9054918,False
ME3,1.1789463,2.052076,0.23841958377331018,1.0,2.052076,False
ZNF570,1.1787642,2.0157337,0.23849207080428803,1.0,2.0157337,False
DCUN1D1,1.178652,0.43529797,0.2385367507904248,1.0,0.43529797,False
ATF1,1.178468,0.55052507,0.23861010621665146,1.0,0.55052507,False
ZCRB1,1.1783917,0.060937345,0.2386404648424313,1.0,0.060937345,False
LRR1,1.17836,1.341102,0.23865311507430853,1.0,1.341102,False
LPL,1.1779896,4.4203424,0.23880073608020191,1.0,4.4203424,False
CLN6,1.1777632,0.7679593,0.23889102751559022,1.0,0.7679593,False
JRK,1.1773505,2.3026083,0.2390556392704748,1.0,2.3026083,False
NSFL1C,1.1770521,0.16343737,0.23917471606868068,1.0,0.16343737,False
GMFG,1.1768256,2.093878,0.23926510723000116,1.0,2.093878,False
NLRX1,1.1767113,2.2413554,0.23931073434645656,1.0,2.2413554,False
MBNL1-AS1,1.1765802,1.936232,0.23936312860300646,1.0,1.936232,False
AFTPH,1.1762289,0.25752196,0.23950344982511018,1.0,0.25752196,False
ALG13,1.1760764,0.1806444,0.23956433007451738,1.0,0.1806444,False
NRP2,1.1759918,4.142145,0.23959815715000343,1.0,4.142145,False
RPS6KA6,1.1757379,2.4364924,0.23969965858341447,1.0,2.4364924,False
CENPH,1.1757336,2.1303449,0.23970135053077768,1.0,2.1303449,False
LMBR1,1.1752722,0.88742787,0.2398858232744533,1.0,0.88742787,False
ASB8,1.1749738,0.2253057,0.24000519149844868,1.0,0.2253057,False
CERS2,1.1746839,0.07752169,0.24012121348576643,1.0,0.07752169,False
DPY19L3,1.174485,2.5143,0.2402008426746891,1.0,2.5143,False
ARHGEF11,1.1737865,2.2977967,0.24048053929031687,1.0,2.2977967,False
ANKIB1,1.1735876,0.29755569,0.24056025242069734,1.0,0.29755569,False
STON1,1.1733273,3.0286255,0.24066458601216345,1.0,3.0286255,False
WSB2,1.1733124,0.51579285,0.2406705246547387,1.0,0.51579285,False
LZIC,1.1731813,0.37519988,0.24072312856664235,1.0,0.37519988,False
RBM19,1.17305,1.0466502,0.2407757405769514,1.0,1.0466502,False
PGM5,1.1720977,2.3522408,0.241157844672935,1.0,2.3522408,False
NR2C2AP,1.1719707,1.573262,0.24120882412758193,1.0,1.573262,False
C2orf69,1.17134,0.51149094,0.2414621345142518,1.0,0.51149094,False
NEDD4L,1.1710713,0.24407007,0.24157014582835634,1.0,0.24407007,False
VAV2,1.1710353,0.8338789,0.24158460661610948,1.0,0.8338789,False
SPATA5,1.1708913,1.603259,0.2416424558599115,1.0,1.603259,False
ZNF385B,1.1708025,0.78750384,0.24167819114535471,1.0,0.78750384,False
CASK,1.1707982,0.42827815,0.241679892918381,1.0,0.42827815,False
TMEM39B,1.1706078,1.8692116,0.24175648143337392,1.0,1.8692116,False
TEAD4,1.1700532,1.0154392,0.24197953634091984,1.0,1.0154392,False
RABL2A,1.1700448,1.4501191,0.24198294288120603,1.0,1.4501191,False
DLG2,1.1691347,2.5891216,0.24234934275908837,1.0,2.5891216,False
SPOPL,1.1686945,0.80775374,0.24252671800964787,1.0,0.80775374,False
TPP2,1.1682924,0.54613364,0.2426888232487301,1.0,0.54613364,False
SUPT4H1,1.1680977,0.07360037,0.2427673436825606,1.0,0.07360037,False
ZBTB5,1.1680617,2.0312014,0.24278185484818748,1.0,2.0312014,False
RAB33B,1.1679285,1.6898106,0.24283563683851284,1.0,1.6898106,False
APTX,1.1678734,0.55369925,0.242857835022112,1.0,0.55369925,False
AOC3,1.1672258,4.2816596,0.24311919776915258,1.0,4.2816596,False
GSTT2B,1.1669295,1.9287066,0.24323884139112772,1.0,1.9287066,False
DLEU2,1.1666036,2.2013628,0.2433704971625288,1.0,2.2013628,False
PLAA,1.1665719,0.46699637,0.24338332345241054,1.0,0.46699637,False
C16orf52,1.166265,1.3344039,0.24350733541138503,1.0,1.3344039,False
HMGCR,1.1660194,0.7253366,0.2436065769400909,1.0,0.7253366,False
ZNF771,1.1658269,0.64535195,0.24368445009551842,1.0,0.64535195,False
TTC1,1.165211,0.18201289,0.2439335904154063,1.0,0.18201289,False
SMAP2,1.1650332,1.6561743,0.24400554047195622,1.0,1.6561743,False
CBR3,1.164974,3.8343883,0.24402952713596304,1.0,3.8343883,False
LRRC47,1.1646819,0.43579203,0.2441477713165262,1.0,0.43579203,False
MYO18A,1.1644576,3.1051946,0.24423862387384643,1.0,3.1051946,False
XPNPEP3,1.1642607,0.43785733,0.24431835368464483,1.0,0.43785733,False
MAPKAPK5,1.1641338,0.5703212,0.24436980196928482,1.0,0.5703212,False
FAN1,1.1638734,1.377721,0.2444752947309422,1.0,1.377721,False
PCBD2,1.1637655,0.67289746,0.24451904500693977,1.0,0.67289746,False
PAIP2,1.1631328,0.09204144,0.24477565229045428,1.0,0.09204144,False
SNX24,1.1630332,0.52423286,0.24481600573539886,1.0,0.52423286,False
TSR1,1.1625233,0.93893325,0.24502299781182224,1.0,0.93893325,False
ANKRD42,1.1623623,0.6708451,0.24508829878301142,1.0,0.6708451,False
TRAF3IP2,1.1622756,1.6260726,0.24512353200861448,1.0,1.6260726,False
PUS1,1.1622312,1.0111355,0.2451415796710622,1.0,1.0111355,False
COL5A1,1.1620153,8.295346,0.24522925300690424,1.0,8.295346,False
AGTR1,1.1620153,8.52127,0.24522925300690424,1.0,8.52127,False
STK4,1.1616619,1.1669424,0.2453728440922297,1.0,1.1669424,False
PHKA2,1.1615751,1.8675927,0.2454081060086455,1.0,1.8675927,False
TMEM184C,1.1614312,0.9789127,0.2454665970230181,1.0,0.9789127,False
NAT10,1.1610925,1.7026215,0.24560426150784997,1.0,1.7026215,False
MLKL,1.1610079,3.6079323,0.24563868608757755,1.0,3.6079323,False
NAALADL2,1.1606355,2.183699,0.24579019443646044,1.0,2.183699,False
ENTHD2,1.1605719,2.9514785,0.24581602625826737,1.0,2.9514785,False
ARHGEF25,1.1601677,7.76028,0.24598053349703108,1.0,7.76028,False
NTF3,1.160155,7.4006886,0.24598570251376894,1.0,7.4006886,False
KRBOX1,1.1599963,1.5812796,0.24605032164823648,1.0,1.5812796,False
AP1B1,1.1598989,0.41540855,0.24608996060443378,1.0,0.41540855,False
FAT4,1.1593826,3.7541003,0.24630029426287314,1.0,3.7541003,False
ZNF354B,1.1592429,2.3133779,0.24635720943688,1.0,2.3133779,False
LRP12,1.1587138,1.6665822,0.24657288079651696,1.0,1.6665822,False
DYRK1B,1.1585952,1.0751135,0.24662120931178877,1.0,1.0751135,False
TMEM222,1.1579688,0.56067973,0.24687677028935873,1.0,0.56067973,False
POLR3K,1.157791,0.47550014,0.2469493281307612,1.0,0.47550014,False
GATA2,1.1572831,3.652797,0.2471567185512621,1.0,3.652797,False
ZNF660,1.1565149,6.854916,0.24747062827021393,1.0,6.854916,False
ADGRL3,1.1565021,6.4812293,0.24747581920456463,1.0,6.4812293,False
DES,1.1564641,6.7553983,0.24749139246501006,1.0,6.7553983,False
CCDC28B,1.1561402,2.4609516,0.24762379288069902,1.0,2.4609516,False
ZCCHC6,1.1561148,1.1625812,0.2476341793235698,1.0,1.1625812,False
ZBTB45,1.1559244,1.8240488,0.24771208736594075,1.0,1.8240488,False
CXCL1,1.1558524,3.7943416,0.24774152375756953,1.0,3.7943416,False
RP11-210M15.2,1.1558481,3.766918,0.24774325538626418,1.0,3.766918,False
PRMT6,1.155827,0.72024566,0.24775191365681581,1.0,0.72024566,False
TRAF7,1.155645,0.46420777,0.24782638352669073,1.0,0.46420777,False
IL11RA,1.1556027,2.1667254,0.24784370434622072,1.0,2.1667254,False
RFX3,1.1551667,2.136057,0.24802215809465966,1.0,2.136057,False
SEC23IP,1.1550207,0.6771199,0.24808195153514512,1.0,0.6771199,False
AMIGO2,1.1546885,6.574636,0.24821804086097055,1.0,6.574636,False
SNAI2,1.15468,6.680448,0.24822150878713178,1.0,6.680448,False
PELI2,1.1545529,0.6651824,0.24827353174745825,1.0,0.6651824,False
EPHA1,1.1544917,2.7278905,0.2482986789125189,1.0,2.7278905,False
UBL4A,1.1542693,0.5479767,0.24838974389884727,1.0,0.5479767,False
GABPA,1.1541213,0.8529737,0.24845046686807604,1.0,0.8529737,False
P4HA1,1.1540282,0.15507832,0.24848864090606182,1.0,0.15507832,False
PCMT1,1.1539329,0.10969817,0.24852768677926929,1.0,0.10969817,False
ABL1,1.1532577,1.0259377,0.2488046016754769,1.0,1.0259377,False
FN3KRP,1.1531605,0.40436152,0.24884455076971146,1.0,0.40436152,False
CCDC74B,1.1527308,5.844587,0.24902090143095912,1.0,5.844587,False
ANXA6,1.1527159,0.18953784,0.2490269840462812,1.0,0.18953784,False
DBR1,1.1526186,1.0637054,0.2490669581025412,1.0,1.0637054,False
RCE1,1.1525848,1.1110408,0.24908086317358913,1.0,1.1110408,False
RPE,1.1525657,0.20132527,0.24908868501454795,1.0,0.20132527,False
UBA7,1.1524705,2.3958275,0.249127796795114,1.0,2.3958275,False
RNF114,1.1522863,0.05223493,0.24920342507746607,1.0,0.05223493,False
TRIM26,1.1522715,0.7141736,0.2492095108091904,1.0,0.7141736,False
PTPN21,1.152263,2.360573,0.24921298841681871,1.0,2.360573,False
RARA-AS1,1.1521488,1.041259,0.24925993943998126,1.0,1.041259,False
NOXA1,1.1514271,1.2117275,0.24955656925594227,1.0,1.2117275,False
FAM193B,1.1510208,2.6801558,0.24972369513640802,1.0,2.6801558,False
PPP1R36,1.1509298,5.5177236,0.2497611350855402,1.0,5.5177236,False
AC100830.3,1.1508874,5.640747,0.24977855035155894,1.0,5.640747,False
